"sp_1","sp_2","sp_3","sp_4","sp_5","sp_6","sp_7","sp_8","sp_9","sp_10","sp_11","sp_12","sp_13","sp_14","sp_15","sp_16","sp_17","sp_18","sp_19","sp_20","sp_21","sp_22","sp_23","sp_24","sp_25","sp_26","sp_27","sp_28","sp_29","sp_30","sp_31","sp_32","sp_33","sp_34","sp_35","sp_36","sp_37","sp_38","sp_39","sp_40","sp_41","sp_42","sp_43","sp_44","sp_45","sp_46","sp_47","sp_48","sp_49","sp_50"
0.0967435942143146,0.0436728333813483,0.0156610598441988,0.930958287900865,0.0431724837973897,0.0157933906040338,0.051920873850333,0.077416362153542,0.228963442012797,0.193928918021982,0.144809219592243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0967435942143146,0.0436728333813483,0.0156610598441988,0.356371677577482,0.0165264659824381,0.00604572425783627,0.0198753576350377,0.0296350536980683,0.055263520164568,0.0237939599684809,0.00790347651372418,0.925322486479027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0967435942143146,0.0436728333813483,0.0156610598441988,0.356371677577482,0.0165264659824381,0.00604572425783627,0.0198753576350378,0.0296350536980684,0.0552635201645679,0.0237939599684809,0.00790347651372417,0.921229342726034,0.0869379208647695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0967435942143146,0.0436728333813483,0.0156610598441988,0.356371677577482,0.0165264659824381,0.00604572425783627,0.0198753576350378,0.0296350536980684,0.0552635201645679,0.0237939599684809,0.00790347651372417,0.880606752869996,0.0414600440578762,0.28113078012229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0967435942143146,0.0436728333813483,0.0156610598441988,0.356371677577482,0.0165264659824381,0.00604572425783627,0.0198753576350378,0.0296350536980684,0.0552635201645679,0.0237939599684809,0.00790347651372417,0.880606752869996,0.0414600440578762,0.187275534564077,0.209672100387756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0967435942143146,0.0436728333813483,0.0156610598441988,0.356371677577482,0.0165264659824381,0.00604572425783627,0.0198753576350378,0.0296350536980684,0.0552635201645679,0.0237939599684809,0.00790347651372417,0.880606752869996,0.0414600440578762,0.187275534564077,0.199160378833801,0.0655555732473595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0967435942143146,0.0436728333813483,0.0156610598441988,0.356371677577482,0.0165264659824381,0.00604572425783627,0.0198753576350378,0.0296350536980684,0.0552635201645679,0.0237939599684809,0.00790347651372417,0.857403184470983,0.0403675916493678,0.130422468319182,0.0583808373539805,0.00936126519763854,0.314556775624677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0967435942143146,0.0436728333813483,0.0156610598441988,0.356371677577482,0.0165264659824381,0.00604572425783627,0.0198753576350378,0.0296350536980684,0.0552635201645679,0.0237939599684809,0.00790347651372417,0.857403184470983,0.0403675916493678,0.130422468319182,0.0583808373539805,0.00936126519763854,0.3013522175359,0.0901820718191176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0967435942143146,0.0436728333813483,0.0156610598441988,0.356371677577482,0.0165264659824381,0.00604572425783627,0.0198753576350378,0.0296350536980684,0.0552635201645679,0.0237939599684809,0.00790347651372417,0.561353075342177,0.0264291900554476,0.0853892952705361,0.0382226975398149,0.00612894272258906,0.0751352306904358,0.0110013830704113,0.72515496485447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0967435942143146,0.0436728333813483,0.0156610598441988,0.356371677577482,0.0165264659824381,0.00604572425783627,0.0198753576350378,0.0296350536980684,0.0552635201645679,0.0237939599684809,0.00790347651372417,0.561353075342177,0.0264291900554476,0.0853892952705361,0.0382226975398149,0.00612894272258906,0.0751352306904358,0.0110013830704113,0.722107719266787,0.0664090718833366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0967435942143146,0.0436728333813483,0.0156610598441988,0.356371677577482,0.0165264659824381,0.00604572425783627,0.0198753576350378,0.0296350536980684,0.0552635201645679,0.0237939599684809,0.00790347651372417,0.561353075342177,0.0264291900554476,0.0853892952705361,0.0382226975398149,0.00612894272258906,0.0751352306904358,0.0110013830704113,0.705916700495782,0.0323916821881838,0.162733260110235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0967435942143146,0.0436728333813483,0.0156610598441988,0.356371677577482,0.0165264659824381,0.00604572425783627,0.0198753576350378,0.0296350536980684,0.0552635201645679,0.0237939599684809,0.00790347651372417,0.561353075342177,0.0264291900554476,0.0853892952705361,0.0382226975398149,0.00612894272258906,0.0751352306904358,0.0110013830704113,0.661838880515806,0.0303691280605688,0.0721974364293565,0.285804593265035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0967435942143146,0.0436728333813483,0.0156610598441988,0.356371677577482,0.0165264659824381,0.00604572425783627,0.0198753576350378,0.0296350536980684,0.0552635201645679,0.0237939599684809,0.00790347651372417,0.561353075342177,0.0264291900554476,0.0853892952705361,0.0382226975398149,0.00612894272258906,0.0751352306904358,0.0110013830704113,0.661838880515806,0.0303691280605688,0.0721974364293565,0.206152844004888,0.197952697456493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0967435942143146,0.0436728333813483,0.0156610598441988,0.356371677577482,0.0165264659824381,0.00604572425783627,0.0198753576350378,0.0296350536980684,0.0552635201645679,0.0237939599684809,0.00790347651372417,0.561353075342177,0.0264291900554476,0.0853892952705361,0.0382226975398149,0.00612894272258906,0.0751352306904358,0.0110013830704113,0.661838880515806,0.0303691280605688,0.0721974364293565,0.206152844004888,0.171104737585374,0.0995411432832778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0967435942143146,0.0436728333813483,0.0156610598441988,0.356371677577482,0.0165264659824381,0.00604572425783627,0.0198753576350378,0.0296350536980684,0.0552635201645679,0.0237939599684809,0.00790347651372417,0.561353075342177,0.0264291900554476,0.0853892952705361,0.0382226975398149,0.00612894272258906,0.0751352306904358,0.0110013830704113,0.661838880515806,0.0303691280605688,0.0721974364293565,0.173945564104176,0.0699918143827562,0.0188779971966698,0.214876646919431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0967435942143146,0.0436728333813483,0.0156610598441988,0.356371677577482,0.0165264659824381,0.00604572425783627,0.0198753576350378,0.0296350536980684,0.0552635201645679,0.0237939599684809,0.00790347651372417,0.561353075342177,0.0264291900554463,0.0853892952705361,0.0382226975398149,0.00612894272258906,0.075135230690436,0.0110013830704114,0.629252569013185,0.0288738731032404,0.068642722098666,0.118994259072277,0.0478806351659096,0.0129142315341878,0.0452144757425554,0.325087816591615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0967435942143146,0.0436728333813483,0.0156610598441988,0.356371677577482,0.0165264659824381,0.00604572425783627,0.0198753576350378,0.0296350536980684,0.0552635201645679,0.0237939599684809,0.00790347651372417,0.561353075342177,0.0264291900554463,0.0853892952705361,0.0382226975398149,0.00612894272258906,0.075135230690436,0.0110013830704114,0.629252569013185,0.0288738731032404,0.068642722098666,0.118994259072277,0.0478806351659096,0.0129142315341878,0.0452144757425554,0.193551921982894,0.261189092408223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0967435942143146,0.0436728333813483,0.0156610598441988,0.356371677577482,0.0165264659824381,0.00604572425783627,0.0198753576350378,0.0296350536980684,0.0552635201645679,0.0237939599684809,0.00790347651372417,0.561353075342177,0.0264291900554463,0.0853892952705361,0.0382226975398149,0.00612894272258906,0.075135230690436,0.0110013830704114,0.629252569013185,0.0288738731032404,0.068642722098666,0.118994259072277,0.0478806351659096,0.0129142315341878,0.0452144757425554,0.193551921982894,0.15598322837155,0.209496955729243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0967435942143146,0.0436728333813483,0.0156610598441988,0.196297636424219,0.00910315385568939,0.00333012261342748,0.0109477996494142,0.0163236625193674,0.0304404055410051,0.0131062550613882,0.00435341486653655,0.132180022208056,0.00622319727444375,0.0201063456155643,0.00900017695028195,0.00144316263822,0.0176918536612906,0.00259046066093056,0.0613903372380436,0.00281695601172698,0.00669683377722708,0.0116091662610044,0.00467126951045523,0.001259921799441,0.0044111570624651,0.0108452188844514,0.00546169656259656,0.0027427725809855,0.962229803561118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999999945684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96627441083803,0.257514587665967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96627441083803,0.169217651993178,0.194111177201852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751248906128607,0.0983878705874825,0.0447544938188279,0.651108242257939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751248906128607,0.0983878705874825,0.0447544938188279,0.573921613819921,0.307499470449235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751248906128607,0.0983878705874825,0.0447544938188279,0.36062274085367,0.0905213054965801,0.534508255501276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751248906128607,0.0983878705874825,0.0447544938188279,0.36062274085367,0.0905213054965801,0.494928472469753,0.201853616124822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751248906128607,0.0983878705874825,0.0447544938188279,0.36062274085367,0.0905213054965801,0.494928472469753,0.110519247465793,0.16890937890556,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751248906128607,0.0983878705874825,0.0447544938188277,0.36062274085367,0.0905213054965801,0.43629628693679,0.085549680535515,0.0462592788590009,0.293063058886486,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751248906128607,0.0983878705874825,0.0447544938188277,0.36062274085367,0.0905213054965801,0.436198938044951,0.0855305922075908,0.0462489572274195,0.113911996514612,0.270183586561895,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751248906128607,0.0983878705874825,0.0447544938188277,0.36062274085367,0.0905213054965801,0.436198938044951,0.0855305922075908,0.0462489572274195,0.113911996514612,0.13197853150515,0.235755885757265,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751248906128607,0.0983878705874825,0.0447544938188277,0.36062274085367,0.0905213054965801,0.436198938044951,0.0855305922075908,0.0462489572274195,0.113911996514612,0.116989087038553,0.0685814615540436,0.233686343399582,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751248906128607,0.0983878705874825,0.0447544938188277,0.36062274085367,0.0905213054965801,0.436198938044951,0.0855305922075908,0.0462489572274195,0.113911996514612,0.116989087038553,0.0685814615540436,0.202983875636205,0.115787967091461,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751248906128607,0.0983878705874825,0.0447544938188277,0.36062274085367,0.0905213054965801,0.316882219974467,0.0621347774388189,0.0335981382793247,0.0827528065498272,0.054990883666511,0.0322368117357382,0.0265888590089048,0.00705033180124029,0.41064249352528,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751248906128607,0.0983878705874825,0.0447544938188277,0.36062274085367,0.0905213054965801,0.316882219974467,0.0621347774388189,0.0335981382793247,0.0827528065498272,0.054990883666511,0.0322368117357382,0.0265888590089048,0.00705033180124028,0.398235029346235,0.100180431673374,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581158477592778,0.0761118513687769,0.0346216191211768,0.208146421999955,0.052247636433786,0.104271529817244,0.0204457299589787,0.0110556195853424,0.0272301858284012,0.0180949993545591,0.0106076689199753,0.00874918449251245,0.00231994361404603,0.0419123248858509,0.00519089068588972,0.771199484581012,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581158477592778,0.0761118513687769,0.0346216191211768,0.208146421999955,0.052247636433786,0.104271529817244,0.0204457299589787,0.0110556195853424,0.0272301858284012,0.0180949993545591,0.0106076689199753,0.00874918449251245,0.00231994361404603,0.0419123248858509,0.00519089068588972,0.522306650437107,0.567401452163635,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581158477592778,0.0761118513687769,0.0346216191211768,0.208146421999955,0.052247636433786,0.104271529817244,0.0204457299589787,0.0110556195853424,0.0272301858284012,0.0180949993545591,0.0106076689199753,0.00874918449251245,0.00231994361404603,0.0419123248858509,0.00519089068588972,0.522306650437107,0.500298356130942,0.267667634894617,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581158477592778,0.0761118513687769,0.0346216191211768,0.208146421999955,0.052247636433786,0.104271529817244,0.0204457299589787,0.0110556195853424,0.0272301858284012,0.0180949993545591,0.0106076689199753,0.00874918449251245,0.00231994361404603,0.0419123248858509,0.00519089068588972,0.522306650437107,0.341925499226479,0.0857192152486198,0.444616213196505,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581158477592778,0.0761118513687769,0.0346216191211768,0.208146421999955,0.052247636433786,0.104271529817244,0.0204457299589787,0.0110556195853424,0.0272301858284012,0.0180949993545591,0.0106076689199753,0.00874918449251245,0.00231994361404603,0.0419123248858509,0.00519089068588972,0.522306650437107,0.341925499226479,0.0857192152486198,0.430520492590448,0.111066117681668,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581158477592778,0.0761118513687769,0.0346216191211768,0.208146421999955,0.052247636433786,0.104271529817244,0.0204457299589787,0.0110556195853424,0.0272301858284012,0.0180949993545591,0.0106076689199753,0.00874918449251245,0.00231994361404603,0.0419123248858509,0.00519089068588972,0.522306650437107,0.341925499226479,0.0857192152486198,0.287594234067509,0.0364994118453617,0.337106698983202
